lat,lon,housenumber,street,city
50.6797479,21.7356612,1,Rokitek,Sandomierz
50.6929074,21.7369667,1,Różana,Sandomierz
50.6676678,21.7610738,1,Stoczniowa,Sandomierz
50.6473543,21.7358458,1,Strażacka,Sandomierz
50.6473525,21.7358943,1,Strażacka,Sandomierz
50.6946155,21.7372271,1,Szczęśliwa,Sandomierz
50.6573248,21.7755394,1,Zaleśna,Sandomierz
50.7062371,21.7109363,1,Rolnicza,Sandomierz
50.7064073,21.7370945,10,Chwałecka,Sandomierz
50.6695747,21.7662554,10,Flisaków,Sandomierz
50.663949,21.7709585,10,Holownicza,Sandomierz
50.6642204,21.7713574,10,Holownicza,Sandomierz
50.6591151,21.7630138,10,Marynarska,Sandomierz
50.6702006,21.77023,10,Mokra,Sandomierz
50.671843,21.7645891,10,Nadbrzeżna,Sandomierz
50.6579102,21.7759946,10,Zaleśna,Sandomierz
50.6753473,21.7815283,107,Powiśle,Sandomierz
50.6937151,21.7363782,11,Harcerska,Sandomierz
50.6445171,21.7344409,11,Piaski,Sandomierz
50.6754247,21.7820936,113,Powiśle,Sandomierz
50.6758152,21.7820768,117,Powiśle,Sandomierz
50.704558,21.711522,117a,Ożarowska,Sandomierz
50.676043,21.7821183,119,Powiśle,Sandomierz
50.6596839,21.760893,11A,Marynarska,Sandomierz
50.669262,21.7700312,11a,Ostrówek,Sandomierz
50.6693382,21.7661087,12,Flisaków,Sandomierz
50.6641472,21.7713781,12,Holownicza,Sandomierz
50.6484073,21.7364233,12,Koćmierzów,Sandomierz
50.6698562,21.7701079,12,Mokra,Sandomierz
50.6684934,21.7699024,12,Ostrówek,Sandomierz
50.6524919,21.7785067,12,Wałowa,Sandomierz
50.6580802,21.77599,12,Zaleśna,Sandomierz
50.6725514,21.7850389,123,Powiśle,Sandomierz
50.6697828,21.7698349,12a,Mokra,Sandomierz
50.693949,21.7364818,13,Harcerska,Sandomierz
50.6636158,21.7586852,13a,Portowa,Sandomierz
50.6691876,21.7663655,14,Flisaków,Sandomierz
50.6944355,21.7359732,14,Harcerska,Sandomierz
50.6927705,21.7354566,14,Jana Kochanowskiego,Sandomierz
50.6484557,21.7359643,14,Koćmierzów,Sandomierz
50.6750911,21.7446229,14,Krakowska,Sandomierz
50.6999377,21.7621155,14,Mokoszyńska,Sandomierz
50.6999957,21.7621108,14,Mokoszyńska,Sandomierz
50.6693308,21.7694246,14,Mokra,Sandomierz
50.6695142,21.7687852,14,Mokra,Sandomierz
50.66887,21.770348,14,Ostrówek,Sandomierz
50.6918416,21.724917,14,Ożarowska,Sandomierz
50.6808692,21.7371319,14,Słoneczna,Sandomierz
50.6892006,21.7586567,14,Zamiejska,Sandomierz
50.669037,21.7661085,14a,Flisaków,Sandomierz
50.6696409,21.7693106,14a,Mokra,Sandomierz
50.6939952,21.7361411,15,Harcerska,Sandomierz
50.6697713,21.7706357,15,Ostrówek,Sandomierz
50.6716476,21.7664776,15,Powiśle,Sandomierz
50.691165,21.7412162,15,Sucha,Sandomierz
50.6698927,21.7665259,15a,Flisaków,Sandomierz
50.6943772,21.7356877,16,Harcerska,Sandomierz
50.6929706,21.7450887,16,Akacjowa,Sandomierz
50.6691295,21.7692546,16,Mokra,Sandomierz
50.6691191,21.7705754,16,Ostrówek,Sandomierz
50.6937586,21.7357614,17,Harcerska,Sandomierz
50.6652071,21.7646072,17,Lwowska,Sandomierz
50.6698295,21.7709717,17,Ostrówek,Sandomierz
50.671625,21.7670367,17,Powiśle,Sandomierz
50.6716764,21.766843,17,Powiśle,Sandomierz
50.6717143,21.7680768,17,Powiśle,Sandomierz
50.6551221,21.7599575,17,Retmańska,Sandomierz
50.6931533,21.7356071,17,Wąska,Sandomierz
50.6943878,21.7354595,18,Harcerska,Sandomierz
50.6688893,21.76916,18,Mokra,Sandomierz
50.6689273,21.7690217,18,Mokra,Sandomierz
50.6689417,21.7688101,18,Mokra,Sandomierz
50.6692129,21.7706975,18,Ostrówek,Sandomierz
50.6445974,21.7347452,18,Piaski,Sandomierz
50.6694833,21.7666415,19,Flisaków,Sandomierz
50.6940042,21.7359201,19,Harcerska,Sandomierz
50.6925848,21.7501771,19,Krukowska,Sandomierz
50.6702571,21.7713435,19,Ostrówek,Sandomierz
50.6717745,21.7676452,19,Powiśle,Sandomierz
50.6940071,21.735799,19a,Harcerska,Sandomierz
50.6680457,21.7619721,2,Cicha,Sandomierz
50.6941602,21.7371521,2,Harcerska,Sandomierz
50.6709849,21.7694679,2,Mokra,Sandomierz
50.6441025,21.7386755,2,Piaski,Sandomierz
50.6776629,21.7432224,2,Piszczele,Sandomierz
50.6815866,21.7480496,2,Podwale Górne,Sandomierz
50.6476591,21.7355055,2,Strażacka,Sandomierz
50.647698,21.7354833,2,Strażacka,Sandomierz
50.6933492,21.7367766,2,Wąska,Sandomierz
50.6684167,21.76627,20,Flisaków,Sandomierz
50.6946156,21.7354444,20,Harcerska,Sandomierz
50.6489723,21.7353778,20,Koćmierzów,Sandomierz
50.6688388,21.768791,20,Mokra,Sandomierz
50.6449467,21.7346121,20,Piaski,Sandomierz
50.6592342,21.7580738,20,Retmańska,Sandomierz
50.6517974,21.7731065,20,Wielowiejska,Sandomierz
50.6887439,21.7429591,20,Wojska Polskiego,Sandomierz
50.6939816,21.7354856,21,Harcerska,Sandomierz
50.664923,21.7645646,21,Lwowska,Sandomierz
50.6714941,21.7691185,21,Powiśle,Sandomierz
50.6968087,21.7368223,21,Różana,Sandomierz
50.6683333,21.7659867,22,Flisaków,Sandomierz
50.6944813,21.7349062,22,Harcerska,Sandomierz
50.6746881,21.7424709,22,Krakowska,Sandomierz
50.6693895,21.7709125,22,Ostrówek,Sandomierz
50.669418,21.7711082,22,Ostrówek,Sandomierz
50.6694767,21.7709781,22,Ostrówek,Sandomierz
50.6449473,21.7345678,22,Piaski,Sandomierz
50.6585523,21.7581382,22,Retmańska,Sandomierz
50.6691174,21.7669394,23,Flisaków,Sandomierz
50.6939119,21.7352798,23,Harcerska,Sandomierz
50.6710296,21.7788301,23,Ostrówek,Sandomierz
50.6636614,21.7531353,23,Portowa,Sandomierz
50.6714889,21.7694034,23,Powiśle,Sandomierz
50.6932262,21.7349555,23,Wąska,Sandomierz
50.6859005,21.738493,23b,Adama Mickiewicza,Sandomierz
50.7062888,21.734139,24,Chwałecka,Sandomierz
50.6951235,21.7604743,24,Lubelska,Sandomierz
50.6954219,21.7602874,24,Lubelska,Sandomierz
50.6695582,21.771244,24,Ostrówek,Sandomierz
50.6453931,21.7345019,24,Piaski,Sandomierz
50.6858031,21.7725484,24,Podmiejska,Sandomierz
50.6691065,21.7667417,25,Flisaków,Sandomierz
50.6941132,21.7347723,25,Harcerska,Sandomierz
50.647407,21.7376699,25,Koćmierzów,Sandomierz
50.6963523,21.7606438,25,Lubelska,Sandomierz
50.6709708,21.7797876,25,Ostrówek,Sandomierz
50.6459688,21.7341348,26,Piaski,Sandomierz
50.6510836,21.7792154,26,Wałowa,Sandomierz
50.6944253,21.7343171,27,Harcerska,Sandomierz
50.6476396,21.7373544,27,Koćmierzów,Sandomierz
50.6709292,21.7803084,27,Ostrówek,Sandomierz
50.6712025,21.7703403,27,Powiśle,Sandomierz
50.7057861,21.733084,28,Chwałecka,Sandomierz
50.6677151,21.7659644,28,Flisaków,Sandomierz
50.6498438,21.7348182,28,Koćmierzów,Sandomierz
50.6697374,21.7715673,28,Ostrówek,Sandomierz
50.6452626,21.7327418,28,Piaski,Sandomierz
50.6453394,21.7327825,28,Piaski,Sandomierz
50.6712771,21.7618796,28,Powiśle,Sandomierz
50.6685479,21.766866,29,Flisaków,Sandomierz
50.6477425,21.73715,29,Koćmierzów,Sandomierz
50.6711526,21.7705979,29,Powiśle,Sandomierz
50.6598463,21.7530896,29a,Bosmańska,Sandomierz
50.6722177,21.7661673,2a,Nadbrzeżna,Sandomierz
50.6685651,21.7616874,3,Cicha,Sandomierz
50.6786524,21.738641,3,Leszka Czarnego,Sandomierz
50.6939183,21.754317,3,Lubelska,Sandomierz
50.6941456,21.7545246,3,Lubelska,Sandomierz
50.6693098,21.7605523,3,Lwowska,Sandomierz
50.6720413,21.7627531,3,Nadbrzeżna,Sandomierz
50.6720545,21.7627308,3,Nadbrzeżna,Sandomierz
50.6717711,21.7626238,3,Powiśle,Sandomierz
50.6675745,21.7607591,3,Stoczniowa,Sandomierz
50.6945915,21.7371023,3,Szczęśliwa,Sandomierz
50.6776924,21.748189,3,Zamkowa,Sandomierz
50.7014323,21.7608044,30,Mokoszyńska,Sandomierz
50.6699169,21.7717113,30,Ostrówek,Sandomierz
50.6451844,21.732479,30,Piaski,Sandomierz
50.6712834,21.7621718,30,Powiśle,Sandomierz
50.7027511,21.7070223,30,Warzywna,Sandomierz
50.648079,21.7366366,31,Koćmierzów,Sandomierz
50.6970169,21.7673073,31,Lubelska,Sandomierz
50.6712618,21.7711303,31,Powiśle,Sandomierz
50.6867546,21.7356093,31b,Adama Mickiewicza,Sandomierz
50.6701004,21.7719682,32,Ostrówek,Sandomierz
50.6450116,21.7320954,32,Piaski,Sandomierz
50.6713766,21.7624901,32,Powiśle,Sandomierz
50.6481899,21.7359664,33,Koćmierzów,Sandomierz
50.6711166,21.7713872,33,Powiśle,Sandomierz
50.68631,21.7443128,33,Stefana Żeromskiego,Sandomierz
50.6864028,21.7442612,33a,Stefana Żeromskiego,Sandomierz
50.6702003,21.7721137,34,Ostrówek,Sandomierz
50.6444796,21.7292901,34,Piaski,Sandomierz
50.6444903,21.7293243,34,Piaski,Sandomierz
50.6444608,21.7291849,34a,Piaski,Sandomierz
50.6975096,21.7313596,35,Eugeniusza Kwiatkowskiego,Sandomierz
50.648191,21.7353427,35,Koćmierzów,Sandomierz
50.6711357,21.7717621,35,Powiśle,Sandomierz
50.6703321,21.7727009,36,Ostrówek,Sandomierz
50.6444938,21.7291751,36,Piaski,Sandomierz
50.6582129,21.764325,37,Lwowska,Sandomierz
50.706714,21.76175,37,Pogodna,Sandomierz
50.6711934,21.772358,37,Powiśle,Sandomierz
50.6490742,21.7779493,37,Sielecka,Sandomierz
50.6491281,21.734732,39,Koćmierzów,Sandomierz
50.6715691,21.7722597,39,Powiśle,Sandomierz
50.6715662,21.7724463,39,Powiśle,Sandomierz
50.6642676,21.7605935,3a,Portowa,Sandomierz
50.6864919,21.7521073,3a,Zacisze,Sandomierz
50.6683662,21.7619791,4,Cicha,Sandomierz
50.6941865,21.7368784,4,Harcerska,Sandomierz
50.6477731,21.7376518,4,Koćmierzów,Sandomierz
50.670795,21.7698033,4,Mokra,Sandomierz
50.6436557,21.7376075,4,Piaski,Sandomierz
50.6474828,21.7355029,4,Strażacka,Sandomierz
50.6475249,21.7354689,4,Strażacka,Sandomierz
50.6933566,21.7365346,4,Wąska,Sandomierz
50.6660828,21.7647606,40,Flisaków,Sandomierz
50.6705818,21.7735725,40,Ostrówek,Sandomierz
50.7027591,21.7047292,40,Warzywna,Sandomierz
50.6712949,21.7732759,41,Powiśle,Sandomierz
50.6713481,21.7735372,43,Powiśle,Sandomierz
50.6809205,21.728437,43,Rokitek,Sandomierz
50.6501342,21.7622142,45,Lwowska,Sandomierz
50.6713622,21.7741279,45,Powiśle,Sandomierz
50.665692,21.7648236,46,Flisaków,Sandomierz
50.6505074,21.7334705,46,Koćmierzów,Sandomierz
50.6715157,21.774572,47,Powiśle,Sandomierz
50.6576322,21.763531,48,Lwowska,Sandomierz
50.6979473,21.7332188,49,Eugeniusza Kwiatkowskiego,Sandomierz
50.6686988,21.7619474,5,Cicha,Sandomierz
50.6943531,21.7549506,5,Lubelska,Sandomierz
50.6691368,21.7604691,5,Lwowska,Sandomierz
50.6674094,21.7604915,5,Stoczniowa,Sandomierz
50.694603,21.736828,5,Szczęśliwa,Sandomierz
50.6929928,21.7366324,5,Wąska,Sandomierz
50.6930263,21.7365563,5,Wąska,Sandomierz
50.6583134,21.7751531,5,Zaleśna,Sandomierz
50.6583126,21.775218,5,Zaleśna,Sandomierz
50.6959818,21.7195937,51,Ożarowska,Sandomierz
50.6719817,21.775922,51,Powiśle,Sandomierz
50.6709276,21.7710518,52,Powiśle,Sandomierz
50.6837043,21.7706604,54,Błonie,Sandomierz
50.6515475,21.7331669,54,Koćmierzów,Sandomierz
50.6565047,21.7631056,54,Lwowska,Sandomierz
50.6706865,21.7718239,54,Powiśle,Sandomierz
50.6563129,21.7630486,56,Lwowska,Sandomierz
50.6708645,21.7724517,56,Powiśle,Sandomierz
50.6709732,21.7724139,56,Powiśle,Sandomierz
50.6717654,21.776536,57,Powiśle,Sandomierz
50.6528327,21.7342775,58,Koćmierzów,Sandomierz
50.65615,21.7630542,58,Lwowska,Sandomierz
50.6710051,21.7729786,58,Powiśle,Sandomierz
50.6719444,21.7767654,59,Powiśle,Sandomierz
50.6723086,21.7766552,59,Powiśle,Sandomierz
50.6671956,21.7603896,5a,Stoczniowa,Sandomierz
50.6685034,21.7623258,6,Cicha,Sandomierz
50.6942325,21.7366196,6,Harcerska,Sandomierz
50.6480876,21.7372388,6,Koćmierzów,Sandomierz
50.6861584,21.7516704,6,Krucza,Sandomierz
50.6588936,21.7620738,6,Marynarska,Sandomierz
50.6700712,21.7705361,6,Mokra,Sandomierz
50.6706909,21.7700659,6,Mokra,Sandomierz
50.6717538,21.7650824,6,Nadbrzeżna,Sandomierz
50.6717876,21.7650467,6,Nadbrzeżna,Sandomierz
50.6742128,21.7271855,6,Partyzantów,Sandomierz
50.6802375,21.7354719,6,Rokitek,Sandomierz
50.6532546,21.7331099,60,Koćmierzów,Sandomierz
50.6559644,21.7631222,60,Lwowska,Sandomierz
50.6719097,21.7769057,61,Powiśle,Sandomierz
50.6538417,21.7333115,62,Koćmierzów,Sandomierz
50.6557293,21.7625331,62,Lwowska,Sandomierz
50.6659155,21.7658184,63,Flisaków,Sandomierz
50.6973672,21.7359809,63a,Eugeniusza Kwiatkowskiego,Sandomierz
50.6975031,21.736525,65,Eugeniusza Kwiatkowskiego,Sandomierz
50.6657774,21.7655516,65,Flisaków,Sandomierz
50.6718215,21.7774635,65,Powiśle,Sandomierz
50.6719883,21.7778617,67,Powiśle,Sandomierz
50.6857681,21.7687601,69,Błonie,Sandomierz
50.6975657,21.7383156,69,Eugeniusza Kwiatkowskiego,Sandomierz
50.6720249,21.7783038,69,Powiśle,Sandomierz
50.6682562,21.7626061,6a,Cicha,Sandomierz
50.6687942,21.7621669,7,Cicha,Sandomierz
50.6936847,21.7367851,7,Harcerska,Sandomierz
50.678432,21.7249587,7,II Pułku Piechoty Legionów,Sandomierz
50.671693,21.7308684,7,Krakowska,Sandomierz
50.6923452,21.7506317,7,Krukowska,Sandomierz
50.6686079,21.7609398,7,Lwowska,Sandomierz
50.6685976,21.7613194,7,Lwowska,Sandomierz
50.6686746,21.7696419,7,Ostrówek,Sandomierz
50.6640895,21.7621839,7,Portowa,Sandomierz
50.664131,21.7621548,7,Portowa,Sandomierz
50.6943846,21.7373191,7,Różana,Sandomierz
50.6945986,21.7366355,7,Szczęśliwa,Sandomierz
50.6653832,21.7656338,71,Flisaków,Sandomierz
50.6720125,21.7785612,71a,Powiśle,Sandomierz
50.6720087,21.7786544,71b,Powiśle,Sandomierz
