lat,lon,housenumber,street,city
50.26343,17.39663,25,nám. Svobody,
50.2633738,17.3966388,24,nám. Svobody,
50.2633125,17.3966513,23,nám. Svobody,
50.2632438,17.3966863,22,nám. Svobody,
50.2637675,17.3964963,29,nám. Svobody,
50.2635913,17.3965475,27,nám. Svobody,
50.2635125,17.3965625,26,nám. Svobody,
50.2636813,17.3965225,28,nám. Svobody,
50.2638575,17.39446,116,Palackého,
50.2641,17.3943825,118,Palackého,
50.2640363,17.394395,117,Palackého,
50.2643263,17.3944,120,Palackého,
50.2641963,17.3943963,119,Palackého,
50.2643575,17.3947299,133,Palackého,
50.2651651,17.395185,68,Palackého,Zlaté Hory
50.2650251,17.3942688,123,Palackého,
50.2649088,17.3947288,124,Palackého,
50.2646463,17.3943075,121,Palackého,
50.2648451,17.3942963,122,Palackého,
50.2645138,17.39472,132,Palackého,
50.2651388,17.3944963,127,Palackého,
50.2651426,17.3946825,128,Palackého,
50.2638863,17.3964738,31,nám. Svobody,
50.2640688,17.3956775,80,nám. Svobody,Zlaté Hory
50.2638316,17.3964915,30,nám. Svobody,
50.2642038,17.3963738,39,Kostelní,
50.2642247,17.3957244,79,nám. Svobody,
50.2639038,17.3957575,82,nám. Svobody,
50.2639863,17.3957149,81,nám. Svobody,
50.26405,17.3964425,33,Kostelní,
50.2644825,17.39626,42,nám. Svobody,
50.264285,17.3963584,40,nám. Svobody,Zlaté Hory
50.26438,17.3963438,41,nám. Svobody,
50.2644638,17.3956263,76,nám. Svobody,
50.2643338,17.3956725,77,nám. Svobody,
50.2651951,17.3955462,67,Palackého,
50.2651801,17.3960063,52,Polská,
50.2648326,17.3965613,169,Kostelní,
50.2647688,17.3961563,46,nám. Svobody,
50.2648263,17.3961363,47,nám. Svobody,
50.2645963,17.3962063,44,nám. Svobody,
50.2646938,17.3961913,45,nám. Svobody,
50.2647338,17.3956025,72,nám. Svobody,
50.2645925,17.3955875,75,nám. Svobody,
50.2649313,17.3955462,70,nám. Svobody,
50.2648338,17.3955263,71,nám. Svobody,
50.2649913,17.3960538,50,nám. Svobody,
50.2650513,17.3955875,69,nám. Svobody,
50.2654526,17.3930388,353,Úzká,
50.2652726,17.39369,364,Zadní,
50.2661176,17.3935525,360,Úzká,
50.2658376,17.3935325,361,Úzká,
50.2652538,17.394095,363,Úzká,
50.2652951,17.3924088,345,Hlucholazské nábřeží,
50.2658601,17.3921688,348,Hlucholazské nábřeží,
50.2662188,17.39198,350,Hlucholazské nábřeží,
50.2655088,17.3937788,355,Úzká,
50.2663151,17.3925563,574,Hlucholazské nábřeží,
50.2657101,17.3922763,696,Hlucholazské nábřeží,
50.2654488,17.3934625,359,Úzká,
50.2668938,17.3921625,416,Hlucholazské nábřeží,
50.2667826,17.3922324,636,Hlucholazské nábřeží,
50.267835,17.3921525,352,Plynárenská,
50.26745,17.3927438,399,Plynárenská,
50.2673013,17.3935713,318,Plynárenská,
50.2672388,17.3929475,400,Plynárenská,
50.2656051,17.3944625,356,Úzká,
50.2658426,17.3953525,357,Úzká,
50.2656601,17.39544,388,Polská,
50.266351,17.3950689,392,Polská,Zlaté Hory
50.2665513,17.3949938,393,Polská,
50.2659576,17.395325,389,Polská,
50.2661026,17.3949525,391,Polská,
50.2652951,17.3954888,66,Polská,
50.2652651,17.3959688,53,Polská,
50.2655413,17.3954938,723,Polská,
50.2655701,17.395835,62,Polská,
50.2654326,17.3955,722,Polská,
50.2655026,17.39609,61,Polská,
50.2655188,17.3964975,428,Rožmitálská,
50.2656926,17.3958813,429,Rožmitálská,
50.2659313,17.3957438,407,Polská,
50.2664351,17.39549,404,Polská,
50.2662788,17.3965162,417,Mlýnská,
