lat,lon,housenumber,street,city
51.6403456,15.1533698,28,Bohaterów Getta,Żary
51.6350562,15.1487364,14,Aleksandra Fredry,Żary
51.6391159,15.1514792,29,Żagańska,Żary
51.6346037,15.1535061,15,Marii Konopnickiej,Żary
51.5947351,15.212968,61,,
51.6398477,15.1539723,8,Kwiatowa,Żary
51.6341109,15.1548794,31,Henryka Sienkiewicza,Żary
51.6379717,15.1558567,6,Szpitalna,Żary
51.6355077,15.1548235,13,Henryka Sienkiewicza,Żary
51.6415226,15.1582008,50,Bohaterów Getta,Żary
51.6353135,15.1555318,6,Władysława Reymonta,Żary
51.6334575,15.1550473,30,Henryka Sienkiewicza,Żary
51.6334744,15.1506903,40,Aleja Wojska Polskiego,Żary
51.6335444,15.1534851,13,Józefa Ignacego Kraszewskiego,Żary
51.6335466,15.1519626,25,Generała Jana Henryka Dąbrowskiego,Żary
51.6343153,15.1515278,6,Marii Konopnickiej,Żary
51.6390419,15.1511188,25,Żagańska,Żary
51.6390037,15.150288,15,Żagańska,Żary
51.6393156,15.1557626,46,Żagańska,Żary
51.6396012,15.1554429,57,Żagańska,Żary
51.6392914,15.1549492,53,Żagańska,Żary
51.6336799,15.1506048,38,Aleja Wojska Polskiego,Żary
51.6419447,15.158671,52a,Bohaterów Getta,Żary
51.6385119,15.1554534,2,Szpitalna,Żary
51.6391177,15.1521985,35,Żagańska,Żary
51.6489736,15.1354329,23,Tadeusza Rejtana,Żary
51.6896229,15.1241889,49A,,
51.6516294,15.1411913,53,Ludowa,Żary
51.6482996,15.1350353,37,Stanisława Staszica,Żary
51.6473776,15.1327663,14,Głowackiego,Żary
51.6521193,15.1404336,7,Budowlanych,Żary
51.6484768,15.1362327,36,Stanisława Staszica,Żary
51.6524172,15.1408452,1,Budowlanych,Żary
51.6487864,15.1373596,3,Tadeusza Rejtana,Żary
51.6479717,15.1349004,28,Jana Kilińskiego,Żary
51.6486962,15.1347915,33,Jana Kilińskiego,Żary
51.6485542,15.1357613,40,Stanisława Staszica,Żary
51.6515731,15.1424704,28,Czereśniowa,Żary
51.6505014,15.1388876,12,Karola Marcinkowskiego,Żary
51.6519005,15.1424592,32,Czereśniowa,Żary
51.646372,15.133957,7,Jana Kilińskiego,Żary
51.6477412,15.1329621,20,Głowackiego,Żary
51.6521043,15.139761,11,Budowlanych,Żary
51.6484805,15.135953,38,Stanisława Staszica,Żary
51.645957,15.1420185,5,Robotnicza,Żary
