lat,lon,housenumber,street,city
53.7778816,20.4814917,10/14,Aleja Marszałka Józefa Piłsudskiego,Olsztyn
53.7417881,20.4958405,8,Biskupa Tomasza Wilczyńskiego,Olsztyn
53.7581595,20.4873774,21a,Aleja Generała Władysława Sikorskiego,Olsztyn
53.7648322,20.4914755,16a,Wincentego Pstrowskiego,Olsztyn
53.765005,20.4906681,14a,Wincentego Pstrowskiego,Olsztyn
53.7659009,20.4947898,68,Dworcowa,Olsztyn
53.5937238,21.6804856,12,,
53.7656597,20.4295427,70h,Żytnia,Olsztyn
53.7642084,20.5027784,15,Kardynała Stefana Wyszyńskiego,Olsztyn
53.8151322,22.3624429,30,Targowa,
53.8343312,22.3968912,86,Suwalska,Ełk
53.8326155,22.3924686,3,Przemysłowa,Ełk
53.7732563,20.5020429,39,Dworcowa,Olsztyn
53.8277979,22.3469529,12;14,Marszałka Józefa Piłsudskiego,Ełk
53.8292631,22.3528682,19,Gdańska,Ełk
53.823621,22.353898,17B,Armii Krajowej,Ełk
53.8324417,22.346741,1,Grodzieńska,Ełk
53.8285956,22.3655359,15,Suwalska,Ełk
53.8308818,22.3791483,50,Suwalska,Ełk
53.8228852,22.3534664,20,Armii Krajowej,Ełk
53.8275065,22.3470835,12;14,Marszałka Józefa Piłsudskiego,Ełk
53.8249384,22.3502511,15,Adama Mickiewicza,Ełk
53.8235334,22.3441166,8,Generała Kazimierza Pułaskiego,Ełk
53.8251439,22.3442127,73A,Wojska Polskiego,Ełk
53.8233792,22.3546879,19A,Armii Krajowej,Ełk
53.8234603,22.3547192,19A,Armii Krajowej,
53.8226404,22.3512659,7B,Armii Krajowej,Ełk
53.8231336,22.353612,13,Armii Krajowej,
53.8248614,22.3543004,7,Elizy Orzeszkowej,
53.824884,22.3542906,7,Elizy Orzeszkowej,Ełk
53.8224472,22.3504503,7,Armii Krajowej,Ełk
53.8228577,22.3497785,9,Armii Krajowej,Ełk
53.8240678,22.3574814,31,Armii Krajowej,Ełk
53.8247204,22.3603971,47,Armii Krajowej,Ełk
53.8245856,22.359865,45,Armii Krajowej,Ełk
53.8242761,22.3583239,33,Armii Krajowej,
53.762466,20.5138037,1a,Wesoła,Olsztyn
53.7614638,20.5061446,34,Wincentego Pstrowskiego,Olsztyn
53.7843716,20.4813394,6a,Aleja Wojska Polskiego,Olsztyn
53.7778004,20.4797033,8,Seweryna Pieniężnego,Olsztyn
53.7781386,20.4803946,2,Aleja Marszałka Józefa Piłsudskiego,Olsztyn
53.7530663,20.5000818,1,Franciszka Barcza,Olsztyn
53.7728522,20.4994599,50,Aleja Marszałka Józefa Piłsudskiego,Olsztyn
53.7732834,20.5018309,39,Dworcowa,Olsztyn
53.777537,20.5137754,5a,Władysława Leonharda,Olsztyn
53.7819905,20.5135126,11,Towarowa,Olsztyn
53.8244844,22.3494879,10B,Adama Mickiewicza,Ełk
53.7859883,20.5304231,40,Lubelska,Olsztyn
53.7506492,20.5057788,1B,Ignacego Krasickiego,Olsztyn
53.7766863,20.4885804,11/17,Aleja Marszałka Józefa Piłsudskiego,Olsztyn
53.7763979,20.4890791,11/17,Aleja Marszałka Józefa Piłsudskiego,Olsztyn
53.7764548,20.4886877,11/17,Aleja Marszałka Józefa Piłsudskiego,Olsztyn
53.7983576,22.3577603,3,Matki Teresy z Kalkuty,Ełk
53.7828007,20.4745021,6a,Gietkowska,Olsztyn
53.7768926,20.4740211,25,Okopowa,Olsztyn
53.8301122,22.3631539,1,Ignacego Łukasiewicza,Ełk
53.8303327,22.3630826,1,Ignacego Łukasiewicza,Ełk
53.8300118,22.3627053,1,Ignacego Łukasiewicza,Ełk
53.8292929,22.363059,1C,Ignacego Łukasiewicza,Ełk
53.8297557,22.3633234,1D,Ignacego Łukasiewicza,Ełk
53.8233677,22.3558605,32,Armii Krajowej,Ełk
